Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
1595	-0.2815835	0.012352	-1.934564	0.046294	0.216383	0.079267	0.143312	0.422289	0.092357	0.268256	0.082359	-0.134691	0.072332	0.238287	0.245291	0.062352	0.216269
1596	0.1062575	-0.650141	-0.262729	0.423123	0.023788	0.031399	0.096144	-0.554917	-0.003346	-0.255786	0.828749	-0.06366	-0.136621	-0.096087	-0.434021	0.573198	-0.191871
1597	0.1136215	0.119196	-1.077926	-0.252889	0.354851	0.147902	0.279559	-0.01291	0.167964	-0.198158	-0.181815	-0.046807	0.335657	0.004855	0.203475	-0.067939	0.169053
1598	0.1230745	-0.06585	0.014477	0.323423	-0.07488	0.109794	0.326922	0.467503	0.065623	-0.26625	-0.709226	0.106373	0.212751	-0.663798	0.061236	0.209854	0.171231
1599	-0.3063035	-0.218752	-1.503079	-0.113609	0.408838	-0.186648	-0.114512	-0.044999	0.33308	-0.139645	-0.387665	0.066767	0.166211	0.231588	0.032911	0.05589	0.022861
1600	0.396008	-0.131512	0.071834	-0.019833	-0.383763	-0.270212	0.115065	0.174309	0.686129	-0.196945	0.640316	-0.528242	0.15051	-0.178888	0.107632	-0.066628	-0.018087
1601	0.180548	0.232747	0.903827	-0.084005	-0.060401	0.887825	-0.193896	-0.64068	-0.33815	-0.139086	0.516638	0.021555	0.700227	-0.221873	0.714357	-0.368741	-0.022308
1602	0.1528105	0.582967	-0.16906	0.098669	-0.270203	0.234512	-0.477715	-0.224436	-0.707433	0.163175	0.431892	0.322101	0.173795	0.263147	-0.357138	0.14417	-0.334605
1603	-0.1274595	0.039601	0.127226	0.367318	-0.018438	-0.014358	0.726807	0.044946	0.217372	0.284936	-1.072981	-0.090609	0.152259	-0.216674	-0.118666	-0.241184	-0.276597
1604	0.208518	0.106094	0.181964	0.135224	-0.85083	-0.019296	-0.624464	-0.199054	0.071055	0.015124	0.203332	0.05908	-0.237335	-0.27935	-0.110574	0.324927	-0.147111
1605	-0.2744225	-0.040392	-1.794125	-0.223049	0.267047	-0.010057	0.157266	0.16697	0.268349	-0.233038	0.112563	0.099915	0.250205	-0.014257	-0.01366	0.093481	-0.088911
1606	0.4849095	-0.321037	0.300107	-0.430287	0.257151	0.20275	-0.179106	-0.620373	-0.384208	0.041469	0.409895	0.049074	-0.08968	-0.260554	0.39054	0.355295	0.241485
1607	0.277338	0.503307	0.299294	0.110185	0.076124	0.148379	-0.302002	0.238871	0.147049	0.031705	-0.00545	-0.14883	0.146287	-0.316664	0.623743	-0.799997	-0.119285
1608	-0.1341905	-0.207134	-0.039298	-0.160429	-0.120117	-0.10987	-0.102549	-0.386331	-0.215749	-0.115463	0.134058	0.223067	0.246895	0.278014	0.252871	0.960177	0.367661
1609	0.104024	-0.400123	-0.047245	-0.487443	-0.029504	0.080672	-0.065186	-0.672547	0.462748	-0.246807	-0.027409	0.377126	-0.115569	-0.334588	-0.199616	0.501162	0.068569
1610	-0.203358	-0.136729	0.207843	-0.070621	0.105376	-0.386062	0.530081	-0.010574	-0.420027	0.052096	0.677312	-0.022827	0.056842	0.323133	-0.124721	0.715667	0.084495
1611	-0.390866	-0.360349	0.329318	0.161464	-0.537362	0.075931	-0.453495	0.04402	0.011035	-0.005223	-0.563264	0.51905	-0.193516	0.409128	0.054701	0.397028	-0.129267
1612	-0.0472545	-0.277033	-0.212308	0.027747	-0.470982	-0.034539	-0.008054	-0.133723	-0.041436	-0.052466	0.355448	1.107139	-0.451189	-0.0696	-0.130924	0.370036	0.075382
1613	-0.14008	-0.131768	-0.8337	0.45421	-0.310425	0.183134	0.067406	0.811751	-0.012147	0.340058	0.176471	0.302737	0.375359	0.29602	0.188558	0.291258	0.243215
1614	-0.4691365	-0.034537	-0.6368	0.341808	0.423869	0.369651	0.711114	-0.027317	0.09733	0.154292	0.43444	0.323281	0.362692	0.425491	0.207611	-0.048204	0.138392
1615	-0.179395	-0.216625	0.342006	-0.770163	0.537669	0.332645	-0.186371	0.144606	0.307552	-0.279824	-0.021398	0.056545	-0.229435	-0.43145	-0.111308	-0.154657	-0.223318
1616	0.236064	0.247824	0.080725	0.378104	-0.568911	0.367435	0.031454	0.390446	0.256577	0.244044	0.05737	0.974147	0.081139	-0.056402	-0.152178	0.031346	-0.207036
1617	-0.020042	0.095758	-0.349644	0.405645	0.170327	-0.145879	0.29799	0.161541	-0.001164	-0.062088	-0.038142	0.157953	0.064403	-1.097483	0.08558	-0.465254	-0.074865
1618	-0.1430695	-0.345229	0.179428	-0.386813	-0.352416	-0.130613	0.291155	-0.346981	-0.136321	0.369857	1.062667	-0.091127	-0.284029	0.353889	0.049467	0.22757	-0.060284
1619	0.4363895	-0.150145	0.010819	0.169787	-1.067214	-0.044573	-0.083065	0.04719	-0.175439	0.142159	0.128341	0.687649	-0.228621	-0.488644	-0.119457	0.326384	0.161947
1620	-0.154142	0.493618	0.139854	0.004551	-0.199486	0.367068	0.108457	-0.084678	0.322053	0.127545	0.212755	0.389302	-0.213578	-0.205428	-0.031463	-0.645803	-0.670461
1621	0.0313385	-0.118566	0.011434	0.085988	0.105095	-0.452988	0.346426	-0.422431	0.247778	0.111997	0.372605	-0.407589	0.080234	0.768614	-0.001263	-0.349668	-0.108768
1622	-0.105763	-0.112759	-0.981617	0.409073	0.375679	-0.121012	0.071936	0.011416	0.291011	-0.171486	0.133672	0.331196	-0.039316	-0.218361	0.298298	0.23824	0.261099
1623	-0.0660615	-0.097798	0.096286	-0.428567	-0.447341	0.139196	0.406012	0.104786	0.288466	-0.078297	-0.10344	0.304561	0.761747	0.591548	0.253416	0.237939	0.453592
1624	0.027402	0.076308	-1.010029	0.217212	0.169463	-0.382562	0.175586	0.217769	0.318408	0.09644	0.035589	0.20464	0.097436	-0.138493	0.086816	0.367597	-0.008776
1625	0.3758725	0.374131	0.032311	0.680785	0.056964	0.306543	-0.091206	0.288859	-0.007406	0.14657	-0.39112	-0.799327	-0.290416	-0.013515	0.291088	0.051356	-0.362599
1626	0.26913	0.016462	0.344558	0.295151	-0.244297	0.183218	-0.691026	0.108875	-0.085564	0.122556	-0.00842	0.113086	-0.142838	-0.759349	0.097861	-0.118229	-0.169016
1627	-0.153681	0.216571	0.204812	0.217705	0.745893	-0.477088	0.041483	-0.172779	0.1022	0.015867	0.023954	-0.959767	0.149481	0.049411	0.234533	-0.099886	0.584418
1628	-0.054313	-0.673715	0.001597	-0.257765	-0.079183	-0.21223	0.609324	-0.428351	-0.139041	0.12569	-0.158999	0.081903	0.212597	0.404674	-0.321012	-0.070138	0.095128
1629	0.052532	0.198537	0.520373	0.508846	0.163099	0.617092	-0.109482	0.110429	0.109372	-0.039874	0.216765	-0.350778	-0.304716	-0.279061	0.041843	-0.619302	-0.344976
1630	0.1214075	-0.092894	-1.00853	0.051102	0.171784	0.12911	0.00939	0.363535	-0.171713	0.206943	-0.294373	0.202829	0.151676	0.031172	0.091125	-0.526097	0.223335
1631	-1.117437	0.342213	-1.7468	-0.108705	0.376784	0.22407	0.153305	0.743962	0.772243	0.029291	-0.009598	-0.028604	0.179719	0.11472	0.171967	0.289524	-0.067156
1632	-0.193001	0.148424	0.187456	0.01448	-0.155314	0.326348	0.201172	0.13991	0.060366	-0.188849	-1.176077	-0.00775	-0.147497	-0.213688	0.166878	0.12609	0.337723
1633	0.1853555	0.299535	0.410204	0.133884	0.575789	0.230309	-0.154165	-0.098951	-0.050575	-0.021442	0.454256	0.036464	-0.178764	-1.183842	0.300491	0.045033	-0.097137
1634	0.2946835	0.103115	0.176772	-0.729416	0.249856	0.304715	-0.049948	-0.067702	0.24034	-0.005942	0.58127	-0.193479	0.179256	0.306305	0.106911	-0.439446	0.061335
1635	0.0888865	0.406745	-0.01655	0.110845	0.089903	-0.118536	0.303269	-0.4645	-0.193477	0.242641	0.915899	-0.655001	0.367743	-0.190973	0.129887	0.083914	0.315381
1636	0.08523	-0.828772	-0.302332	-0.453105	-0.280058	-0.19958	0.641316	-0.689084	-0.313804	0.002545	0.752323	1.278755	-0.044829	1.099848	0.080403	0.024751	0.081836
1637	-0.3438665	-0.698301	0.000166	-0.312889	0.096512	-0.223661	-0.176156	0.298456	-0.390792	-0.270073	0.533219	-1.403825	0.411546	-0.286626	0.092207	-0.114912	0.808015
1638	0.249543	0.106647	-0.712213	-0.245676	0.429585	0.102483	0.472819	0.156806	0.490538	0.2194	0.459084	0.19792	0.505922	0.276224	-0.098246	-0.487685	0.155849
1639	0.0889105	-0.581373	0.196362	-0.702417	0.025545	0.033263	-0.099513	-0.2955	-0.077065	0.118117	0.459736	0.225816	-0.058194	0.303712	0.180155	0.001745	0.25913
1640	-0.00495	0.24581	0.479321	-0.23634	-0.187408	-0.494678	-1.406626	-0.304028	-0.646006	-0.222036	-0.085875	-0.138338	0.275869	-0.547868	-0.02546	-0.329296	-0.40391
1641	0.0912685	0.133491	0.236211	0.154667	0.032829	-0.08596	-0.322564	0.026328	0.138993	0.063375	-0.111151	0.113673	0.110783	-1.984519	0.03508	-0.095423	0.164944
1642	0.210273	-0.149789	0.121901	-1.083193	-0.108297	0.045457	0.116638	0.28019	-0.030822	0.043172	0.095746	0.436703	-0.06886	-0.267416	-0.091825	0.017868	0.089835
1643	-0.339632	0.090293	-1.02639	0.069116	0.17641	0.165064	0.14503	0.114404	0.013845	0.085541	-0.055132	0.403344	0.133951	-0.04469	0.076177	0.209679	0.365747
1644	0.205567	-0.032465	-0.731782	-0.564905	-0.0851	-0.17069	0.210585	-0.632235	-0.220466	-0.053377	1.675822	0.59411	0.020922	1.060457	-0.079736	-0.276641	0.035502
1645	0.5473635	0.381535	0.701505	0.606719	0.811066	0.728751	0.641226	0.072558	0.481622	0.297599	-0.147082	0.059035	0.074735	0.218382	-0.26939	-0.173441	-0.023387
1646	0.2302875	0.054297	0.296501	0.442795	0.234082	0.492123	-0.669877	-0.515037	-0.065063	0.147356	0.283986	-1.132608	-0.269468	-0.632158	0.138781	-0.128338	-0.706174
1647	0.221655	0.349976	0.182314	-0.327066	-0.21041	0.286631	0.39622	0.317078	-0.259603	0.315714	-0.885466	0.288693	0.034794	0.090792	-0.064213	0.215685	0.575055
1648	-0.243727	-0.025323	-0.996318	0.209619	-0.322249	0.325685	-0.135879	-0.165263	-0.070641	-0.002184	0.02542	0.092371	-0.253265	0.242602	0.271574	-0.181961	0.052397
1649	0.0679645	-0.078028	-0.27752	-0.047708	-0.131522	0.275508	0.322	0.143778	0.38133	0.545636	0.901704	0.537682	0.271937	0.793515	0.520959	0.65495	0.42042
1650	0.6183145	-0.343135	-0.076444	-0.12261	-0.597259	-0.099999	0.141052	0.181123	-0.653409	0.591258	0.522818	0.309381	0.264265	0.172743	-0.265014	0.241521	0.324482
1651	-0.192776	-0.095773	0.67801	0.240549	-0.18396	-0.09356	-0.131605	-0.450608	-0.450073	0.476659	-0.158265	-0.279537	0.153376	0.057247	0.223729	-0.39967	-0.460349
1652	-0.0815445	0.12557	0.24785	0.479059	-0.039613	0.465413	0.015251	0.00953	0.232751	0.078156	0.171819	0.173839	0.254518	-1.048682	-0.051884	-0.320677	-0.272201
1653	-0.131977	0.033905	-0.08499	-0.2418	-0.226501	-0.304554	-0.304025	0.135578	0.694677	-0.254127	-0.484932	0.466383	-0.725286	0.81495	-0.287545	0.294862	-0.298289
1654	-0.0737475	0.184693	-1.59656	0.071568	0.304247	-0.030021	-0.010703	0.201648	0.354633	-0.066858	0.002617	-0.000676	0.249972	0.061667	-0.051381	-0.214295	-0.10103
1655	0.116639	0.011103	0.598954	-0.753145	0.255642	-0.013087	-0.294391	0.286639	0.227294	0.279307	0.115076	0.381669	-0.332396	0.227731	0.415729	0.343027	-0.176898
1656	0.0832405	-0.062254	0.114017	0.401727	0.40702	-0.244501	0.208818	0.352331	0.002548	0.192658	0.192068	0.031961	-0.318564	-0.574225	-0.724768	-0.069569	-0.109155
1657	0.042373	0.05305	-1.003472	0.212658	-0.091466	0.239343	0.28125	0.337555	0.14062	0.064178	0.036209	-0.160072	0.25363	0.262996	0.044842	-0.305701	0.00907
1658	-0.2029075	0.29759	-0.48237	0.244317	0.009057	0.029178	-0.018884	0.153857	-0.007569	-0.22671	-0.364903	0.474667	0.048932	0.144214	0.690277	-0.439207	-0.042044
1659	-0.131302	-0.794271	-0.343737	0.238869	-0.009421	-0.023334	0.099577	-0.311893	-0.248436	0.212065	0.73238	-0.112771	-0.052319	0.345234	-0.544477	0.348237	0.288213
1660	-0.194396	0.248653	0.140776	0.121049	0.921115	0.481154	0.330827	0.34119	-0.494931	0.309318	0.020339	0.432732	0.207344	0.064831	0.594394	-0.80911	0.107004
1661	0.06009	0.431693	-0.350622	-0.287271	0.148475	-0.616912	0.188973	-0.022449	0.399102	0.095583	-0.651342	0.176404	-0.096203	0.078884	0.081252	0.232754	-0.211871
1662	0.2299715	0.425902	0.116287	0.194786	0.119656	0.0628	0.023729	0.183024	0.286226	-0.060756	0.059609	-1.026901	-0.043202	-0.078382	-0.153313	-0.537328	-0.112944
1663	-0.3434315	0.318139	-0.565116	0.295517	0.146672	-0.062206	0.495168	0.596107	0.047974	0.067839	0.145364	0.151873	0.249908	-0.180383	0.346518	-0.463695	0.167725
1664	0.056383	-0.248965	-0.018946	-0.323936	-0.162957	0.022109	0.075914	-0.25763	-0.208431	0.296624	0.990589	-0.400765	0.161759	0.191281	-0.232864	-0.354581	0.085789
1665	-0.221901	-0.027674	0.472898	0.436888	-0.143883	0.435218	-0.385469	0.221343	-0.647696	0.418738	-0.571671	-0.013108	-0.124996	-0.214964	0.119319	-0.162097	-0.464095
1666	-0.0672395	-0.573914	0.164906	-0.461389	0.152187	0.225939	0.639643	-0.513656	-0.146453	0.352338	0.035256	0.601474	0.064758	0.271585	-0.090427	-0.042342	0.164411
1667	-0.080248	0.054523	-1.485867	0.086232	0.280797	0.343455	0.339054	-0.1119	0.283377	-0.080831	0.077622	0.129649	0.388599	0.271837	0.217526	-0.437624	0.309621
1668	0.074138	-0.165363	0.263968	0.054707	0.232111	0.275271	0.462997	0.442621	0.110702	0.238097	-0.218281	0.756966	-0.37866	0.451602	0.090654	-0.309373	0.023282
1669	0.336679	-0.159401	-0.29167	-0.430459	0.267832	-0.472885	0.095778	-0.746306	-0.148012	-0.385616	-0.255611	0.427116	-0.068805	-0.067734	0.215389	-0.290644	-0.275617
1670	-0.1755775	0.045711	-0.380198	-0.362225	-0.216959	-0.483058	0.130473	-0.068512	-0.290595	-0.265512	0.122165	0.454519	-0.002472	0.146813	-0.337662	1.035457	-0.224887
1671	0.1041335	0.060684	0.59742	0.351312	-0.529242	0.13872	-0.231829	0.58736	0.563678	0.182648	-0.686597	-0.093675	0.262105	-0.152485	-0.160648	-0.389352	-0.066132
1672	-0.245222	-0.012289	-1.092308	0.258259	-0.064073	0.308957	0.444014	0.211889	0.119004	0.177127	0.206952	0.213451	0.355558	0.261875	0.321533	0.086141	0.115591
1673	0.2681735	-0.428739	-0.273608	-0.194019	-0.188681	0.091582	0.088817	-0.20482	-0.17388	0.018903	-0.445055	-0.031543	-0.129923	-0.673702	-0.50939	1.454762	0.172132
1674	-0.8094985	-0.058822	-1.474536	-0.067048	0.143919	0.092646	0.236681	0.743408	0.232364	-0.105561	0.095568	0.485696	0.424947	0.489118	0.048493	0.189458	0.327451
1675	0.1731545	-0.194861	0.114198	-0.503546	-0.168679	-0.129347	-0.16231	0.323863	-0.121926	-0.095499	0.122768	-0.038805	0.342028	-0.009809	0.293333	0.888322	0.054447
1676	-0.0724415	-0.134516	-0.196866	0.203768	0.249362	0.101934	0.04654	0.212099	-0.076997	-0.036501	-0.218984	0.383869	-1.575711	0.060015	-0.215145	0.456873	-0.357388
1677	-0.10978	-0.973702	0.276207	0.162339	0.038704	0.41965	0.099152	0.058989	0.365809	-0.104038	-0.361331	0.574383	0.027547	0.19414	-0.055256	0.069382	-0.256442
1678	0.1628075	-0.257063	0.387939	-0.193966	-0.008376	-0.579756	0.186394	-0.729586	0.377923	-0.035135	0.66536	0.054025	0.108977	0.246878	0.303905	0.246069	-0.083799
1679	0.1449785	-0.65239	0.508746	-0.124567	0.102287	-0.470875	-0.419711	0.571592	0.501244	0.08042	0.045426	-0.207014	-0.72432	-0.187605	-0.137091	0.019497	0.156247
1680	0.5865515	-1.371763	-0.241439	0.131333	-0.327856	0.118232	-0.024704	0.407198	0.034349	0.423877	-0.289755	0.511817	-0.071102	0.11724	0.021755	0.330695	-0.146172
1681	0.0651625	-0.344969	0.300131	0.245062	0.252877	-0.322374	0.026935	-0.867159	0.036458	-0.067883	0.184156	0.409783	-0.018135	0.114093	0.248051	0.16661	-0.10091
1682	-0.011076	-0.557502	-1.082672	0.379902	0.050111	-0.009476	-0.024581	0.271086	0.346622	0.174831	0.106232	0.578409	0.175728	-0.280569	0.034146	0.10013	0.036933
1683	-0.115988	-0.314043	-0.049378	0.588991	-0.135707	-0.523973	0.11155	-0.747137	0.011316	0.353702	1.151994	0.054433	0.08911	0.074135	0.221039	0.697549	0.172477
1684	0.0106255	0.10096	0.338954	-0.131159	0.12054	-0.152741	-0.439334	-0.045284	0.257839	-0.401183	-0.709181	0.372399	0.582311	0.101598	0.08915	0.064769	0.073581
1685	0.504909	0.469168	0.543286	0.315938	-0.257776	0.009595	-0.254381	0.039447	-0.361438	0.089436	-0.212595	0.104581	-0.259283	-0.213522	-0.351358	-0.186944	-0.466174
1686	0.561293	1.102277	-0.645302	0.526313	-0.19502	0.523404	-0.773695	0.35936	-1.11747	0.644269	-0.63509	0.436388	-0.078713	0.225818	-0.523519	0.462847	-0.877011
1687	0.0797015	-0.126224	0.309594	0.249207	-0.342055	0.145552	0.31389	-0.103253	-0.17962	0.307562	-0.57187	0.683652	-0.092221	0.507945	0.507049	-0.140676	0.306052
1688	-0.139624	0.018211	0.172027	0.191322	0.032464	0.059276	-0.30138	0.278572	0.865286	0.038716	-0.809117	-0.024366	-0.096332	0.034933	-0.170392	-0.654148	0.172677
1689	-0.0325995	0.056136	0.114402	-0.117142	0.088177	0.186399	-0.234927	-0.003758	-0.43514	0.297091	0.647644	0.967779	-0.189407	0.150402	0.219602	-0.080338	0.130924
1690	0.348598	0.031384	0.105234	-0.006674	-0.079094	0.286739	0.134268	0.170899	-0.915284	0.033795	0.236676	0.239687	0.336037	0.248873	-0.463435	-0.266194	0.336377
1691	-0.041751	0.003703	-1.162819	-0.198631	0.065995	0.053599	-0.038034	0.142743	0.238159	-0.104579	-0.170572	0.153174	0.20641	0.040528	-0.118526	-0.074854	0.124109
1692	-0.240435	-0.177459	0.051115	-0.025303	0.286531	0.580919	0.86275	-0.031355	0.047348	-0.345286	0.559443	0.473945	0.058029	0.177472	-0.037455	0.457883	-0.01935
1693	0.05277	-1.499178	0.317694	-0.198219	0.1446	0.379014	-0.02343	-0.002524	0.08656	0.172354	-0.019941	0.504744	0.100826	-0.20006	-0.187657	0.15952	0.063346
1694	0.539546	0.821233	-0.194508	0.769747	0.498212	0.807763	0.43357	0.828604	1.111062	0.647626	0.704572	0.601031	0.454026	0.010199	0.348023	0.084129	0.043769
1695	-0.779402	0.309849	-2.008475	-0.110834	0.467623	-0.013011	0.469293	-0.019603	0.562477	0.289185	-0.567752	0.187724	0.445566	0.368432	0.258202	0.552183	0.149843
1696	0.232207	-0.364905	-0.418852	-0.28162	-0.194093	-0.220634	0.036283	-0.085738	-0.022807	0.247046	0.277087	-1.00719	-0.077186	0.140307	-0.613188	0.381554	0.260962
1697	0.0153305	-0.812152	0.060437	0.333307	0.299881	0.298304	-0.125749	0.116956	0.24662	-0.157448	0.45813	-0.356592	-0.133307	0.09941	0.17784	0.112539	0.061646
1698	-0.073305	0.357157	0.262979	-0.074633	-0.2909	0.23753	-0.36298	-0.344004	-0.19578	0.128589	0.346254	0.933668	-0.468346	0.07382	0.079521	-0.074067	-0.171115
1699	0.206944	-0.006614	0.63934	-0.046426	-0.554137	0.191345	-0.063071	0.236436	-0.436743	-0.04104	0.032372	-0.416909	0.410564	0.397243	0.083368	0.025714	0.083087
1700	-0.0778225	-0.132539	-1.554526	-0.272723	-0.026714	0.016411	0.00625	0.323656	0.037668	-0.093782	-0.235846	-0.3499	-0.312296	0.164208	0.20976	-0.008229	0.282069
1701	0.0253735	-0.138421	0.179322	-0.052258	0.013926	-0.126893	0.058514	-0.252599	-0.126916	-0.01756	-1.21906	-0.07025	0.492867	0.335554	-0.042846	0.113667	0.200011
1702	-0.006211	-0.044829	0.849103	-0.046304	-0.430561	-0.177523	-0.321059	-0.715554	0.47514	0.067783	0.062147	-0.06237	0.012088	-0.043702	0.127926	0.949959	-0.020183
1703	0.1343415	-0.138821	-0.342362	0.07107	0.042646	-0.24978	-0.042456	-0.125623	0.323962	-0.041243	0.100762	-0.208779	0.454373	-0.174479	0.229768	-0.897303	0.309755
1704	0.049244	-0.211249	-0.676464	-0.313243	0.059692	-0.293476	-0.008635	0.274287	0.597131	-0.133592	-0.149031	-0.069667	0.343375	0.156322	0.162475	-0.189356	0.283751
1705	-0.7045095	0.265613	-0.783569	0.040558	0.236692	-0.077349	0.201821	-0.145813	-0.170097	-0.029105	0.196984	0.143686	0.08632	0.196096	0.164326	0.081569	0.224706
1706	0.1187555	-0.009944	0.039	-0.024807	-0.417035	-0.643805	0.571525	0.267388	-0.060094	-0.14641	0.836864	0.586598	0.231737	0.033433	0.012313	-0.013919	0.118164
1707	0.243662	0.030081	-0.496672	0.179649	0.262692	0.192561	-0.280161	-0.0744	0.278144	-0.009705	0.218892	-0.546042	-0.001837	-0.234267	0.291629	-0.642973	0.177728
1708	0.5425645	-0.26527	0.424399	-0.116497	-0.056612	0.152021	-0.072634	-0.356489	0.150482	0.079936	0.220566	-0.563421	-0.174587	-0.352646	-0.253611	0.596071	0.214747
1709	-0.2131325	-0.35932	-0.024	0.322279	-0.367431	-0.354955	-0.202834	-0.015344	-0.200311	0.212573	0.452995	0.661364	-0.166169	0.237188	-0.285347	0.029293	-0.012416
1710	0.2831565	-0.105311	-0.938718	0.39871	-0.212688	-0.10239	-0.184253	0.138515	0.235589	-0.102804	-0.323151	-0.082682	0.151545	0.113238	0.252965	-0.172467	0.145783
1711	0.2185905	0.241979	0.27167	0.140252	-0.673571	0.459123	-0.337797	0.310937	-0.022021	0.241383	0.088133	-0.322698	-0.274456	0.036704	-0.251064	0.123281	-0.238106
1712	0.287907	-0.263876	0.511729	-0.275067	0.223205	0.004755	-0.002392	-0.136412	-0.838602	0.205972	-0.186659	0.427053	-0.629945	-0.167422	0.381222	-0.541444	-0.201618
1713	0.115525	0.656214	1.24098	0.901045	0.838701	0.568279	0.343584	-0.092608	0.359405	0.48827	0.472288	0.555722	0.602974	0.417722	0.477992	0.461088	0.106198
1714	0.1683595	-0.276449	-0.150915	-0.347855	-0.267752	-0.824631	0.116434	-0.587824	-0.231697	0.029246	1.296249	0.039225	-0.588554	0.167095	-0.127449	0.307374	-0.254332
1715	-0.190789	0.213035	-0.921438	0.239218	-0.109872	0.244843	0.202757	-0.087424	-0.119728	0.055527	0.124629	0.329171	0.405345	0.355195	0.257193	-0.089179	0.101081
1716	0.2692635	0.166294	-0.187422	-0.13519	-0.182403	0.137763	-0.226174	0.003212	0.035739	-0.000441	0.35387	-0.950388	0.153223	-0.523925	0.147437	-0.059787	0.034853
1717	0.182834	0.343006	-0.207347	0.055619	-0.879202	-0.355822	0.452772	0.161241	-0.084946	0.121312	-0.02778	0.002849	-0.064639	0.139994	0.022264	0.261303	0.528953
1718	-0.1901295	-0.004479	0.590731	0.271289	0.3843	0.143075	0.140501	0.050866	0.430378	0.051008	-0.569361	-0.73923	-0.279635	-0.586555	0.397787	-0.044842	-0.131414
1719	-0.1037225	0.222513	-0.309845	0.344904	-0.180511	0.275712	0.094666	0.196817	-0.393462	0.519786	-0.096046	0.448931	-0.513172	0.439583	-0.017666	0.407072	-0.336015
1720	0.236572	0.16929	0.17297	0.648551	-0.2147	-0.420905	-0.340176	-0.005712	-0.190758	-0.54446	0.167516	0.120371	-0.856096	0.020994	-0.471237	0.219125	-0.348721
1721	0.1032425	0.229101	0.330987	0.365445	0.314293	0.273715	0.372295	0.278673	0.243175	0.110198	0.097908	0.101735	0.077363	-1.001042	0.154211	-0.087738	0.141537
1722	-0.1196645	-0.181773	0.321025	-0.034911	0.248361	-0.023796	0.880998	-0.343477	0.141656	-0.00594	-0.157224	0.328795	0.381269	0.343391	0.205736	-0.319846	0.181284
1723	-0.0663335	0.158337	-0.544455	-0.673331	-0.789296	-0.849639	-1.101024	-0.651599	-0.820678	-0.278368	0.301336	-0.454343	-0.302808	-0.30775	-0.432109	-0.422873	-0.665294
